person,personLabel,propLabel,ppaLabel,qual_propLabel,qual_valueLabel,qual_value,prop,ppa,qual_prop,s
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,spoke at,meeting,note,Given under the Society's Zoology Section,Given under the Society's Zoology Section,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-1cb3dc45-4e41-c755-b255-996fb0a78afe
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,spoke at,meeting,title of paper,Attempts to Understand the Speech of Animals,Attempts to Understand the Speech of Animals,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-1cb3dc45-4e41-c755-b255-996fb0a78afe
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,spoke at,meeting,of,Ashmolean Natural History Society of Oxfordshire,https://beyond-notability.wikibase.cloud/entity/Q1348,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-1cb3dc45-4e41-c755-b255-996fb0a78afe
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,spoke at,meeting,point in time,1898-06-08T00:00:00Z,1898-06-08T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-445cf08f-4c20-7db5-c371-d2704e043a17
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,spoke at,meeting,title of paper,An account of 'Whit-Horn' and connections to forest customs near Whitney and Ducklington,An account of 'Whit-Horn' and connections to forest customs near Whitney and Ducklington,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-445cf08f-4c20-7db5-c371-d2704e043a17
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,spoke at,meeting,of,Ashmolean Natural History Society of Oxfordshire,https://beyond-notability.wikibase.cloud/entity/Q1348,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-445cf08f-4c20-7db5-c371-d2704e043a17
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,point in time,1898-06-08T00:00:00Z,1898-06-08T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-4ce06879-4ac7-36f8-f625-276e4eec2651
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,note,exhibit associated with the Society's Anthropology Section,exhibit associated with the Society's Anthropology Section,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-4ce06879-4ac7-36f8-f625-276e4eec2651
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,sourcing circumstances,presumably,https://beyond-notability.wikibase.cloud/entity/Q371,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P55,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-4ce06879-4ac7-36f8-f625-276e4eec2651
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,of,Ashmolean Museum,https://beyond-notability.wikibase.cloud/entity/Q753,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-4ce06879-4ac7-36f8-f625-276e4eec2651
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,item exhibited (free text),freshly made 'Whit-Horn',freshly made 'Whit-Horn',https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P80,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-4ce06879-4ac7-36f8-f625-276e4eec2651
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,point in time,1896-04-29T00:00:00Z,1896-04-29T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-c84e692c-4ae5-f92e-0a9d-f736c142f759
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,note,exhibit associated with the Society's Botany section.,exhibit associated with the Society's Botany section.,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-c84e692c-4ae5-f92e-0a9d-f736c142f759
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,of,Ashmolean Natural History Society of Oxfordshire,https://beyond-notability.wikibase.cloud/entity/Q1348,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-c84e692c-4ae5-f92e-0a9d-f736c142f759
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,item exhibited (free text),"dried specimens from Palestine, and pea plants grown from seeds used for packing mummies.","dried specimens from Palestine, and pea plants grown from seeds used for packing mummies.",https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P80,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-c84e692c-4ae5-f92e-0a9d-f736c142f759
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,point in time,1896-04-29T00:00:00Z,1896-04-29T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-5b9ee156-46c2-dd08-f000-e3d9bfcf94a4
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,note,exhibit associated with the Society's Geology section,exhibit associated with the Society's Geology section,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-5b9ee156-46c2-dd08-f000-e3d9bfcf94a4
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,of,Ashmolean Natural History Society of Oxfordshire,https://beyond-notability.wikibase.cloud/entity/Q1348,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-5b9ee156-46c2-dd08-f000-e3d9bfcf94a4
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,item exhibited (free text),Basaltic ice-scratched boulder found in Norfolk by Weld,Basaltic ice-scratched boulder found in Norfolk by Weld,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P80,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-5b9ee156-46c2-dd08-f000-e3d9bfcf94a4
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,point in time,1895-11-13T00:00:00Z,1895-11-13T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-0ede6835-440c-8db3-0514-ddd3a4e91d06
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,note,exhibit associated with the Society's Zoology section,exhibit associated with the Society's Zoology section,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-0ede6835-440c-8db3-0514-ddd3a4e91d06
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,of,Ashmolean Natural History Society of Oxfordshire,https://beyond-notability.wikibase.cloud/entity/Q1348,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-0ede6835-440c-8db3-0514-ddd3a4e91d06
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,item exhibited (free text),a live meer-cat,a live meer-cat,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P80,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-0ede6835-440c-8db3-0514-ddd3a4e91d06
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,Annual Meeting,point in time,1897-01-27T00:00:00Z,1897-01-27T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-0becbee0-4ae3-ddcb-9714-8e6ac5575949
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,Annual Meeting,of,Ashmolean Natural History Society of Oxfordshire,https://beyond-notability.wikibase.cloud/entity/Q1348,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-0becbee0-4ae3-ddcb-9714-8e6ac5575949
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,Annual Meeting,item exhibited (free text),t79968,_:t79968,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P80,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-0becbee0-4ae3-ddcb-9714-8e6ac5575949
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,point in time,1906-05-25T00:00:00Z,1906-05-25T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-29162ead-4a77-d75e-0fe9-2af6ab18386d
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,of,Ashmolean Natural History Society of Oxfordshire,https://beyond-notability.wikibase.cloud/entity/Q1348,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-29162ead-4a77-d75e-0fe9-2af6ab18386d
https://beyond-notability.wikibase.cloud/entity/Q1081,Agnes Grace Weld,exhibited at,meeting,item exhibited (free text),Colour drawings of the 1819 eruption of Vesuvius,Colour drawings of the 1819 eruption of Vesuvius,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P80,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-29162ead-4a77-d75e-0fe9-2af6ab18386d
https://beyond-notability.wikibase.cloud/entity/Q956,Agnes Lewis,spoke at,meeting,point in time,1914-12-10T00:00:00Z,1914-12-10T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q956-9c69b3ab-4e00-0514-6ab8-21c99419ad02
https://beyond-notability.wikibase.cloud/entity/Q956,Agnes Lewis,spoke at,meeting,note,"Lecture was to be held at 29 Tite Street, Chelsea, SW, by permission of Mrs Percy Bigland","Lecture was to be held at 29 Tite Street, Chelsea, SW, by permission of Mrs Percy Bigland",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q956-9c69b3ab-4e00-0514-6ab8-21c99419ad02
https://beyond-notability.wikibase.cloud/entity/Q956,Agnes Lewis,spoke at,meeting,title of paper,The Sinai Gospels,The Sinai Gospels,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q956-9c69b3ab-4e00-0514-6ab8-21c99419ad02
https://beyond-notability.wikibase.cloud/entity/Q956,Agnes Lewis,spoke at,meeting,of,Egyptian Research Students' Association,https://beyond-notability.wikibase.cloud/entity/Q1534,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q956-9c69b3ab-4e00-0514-6ab8-21c99419ad02
https://beyond-notability.wikibase.cloud/entity/Q956,Agnes Lewis,spoke at,meeting,point in time,1892-05-02T00:00:00Z,1892-05-02T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q956-11e4d5ad-4a19-fd8e-c1a6-21e8024ed431
https://beyond-notability.wikibase.cloud/entity/Q956,Agnes Lewis,spoke at,meeting,note,Lewis's paper was read on her behalf by the Secretary of the Society.,Lewis's paper was read on her behalf by the Secretary of the Society.,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q956-11e4d5ad-4a19-fd8e-c1a6-21e8024ed431
https://beyond-notability.wikibase.cloud/entity/Q956,Agnes Lewis,spoke at,meeting,title of paper,Nawames in the Peninsula of Sinai,Nawames in the Peninsula of Sinai,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q956-11e4d5ad-4a19-fd8e-c1a6-21e8024ed431
https://beyond-notability.wikibase.cloud/entity/Q956,Agnes Lewis,spoke at,meeting,of,Cambridge Antiquarian Society,https://beyond-notability.wikibase.cloud/entity/Q1320,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q956-11e4d5ad-4a19-fd8e-c1a6-21e8024ed431
https://beyond-notability.wikibase.cloud/entity/Q956,Agnes Lewis,spoke at,meeting,point in time,1901-11-25T00:00:00Z,1901-11-25T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q956-16ca49aa-4077-7fe9-7f10-613cd9a6c0a7
