record_id,person,person_label,year,author,journal_std_title,journal_std_grp,volume,ads_record_id,ads_id
284,Q1079,Ellen King Ware,1884,Ellen K Goodwin,Transactions of the Cumberland and Westmorland Antiquarian and Archaeological Society,Transactions of the Cumberland and Westmorland Antiquarian and Archaeological Society,7,3194697,53396
285,Q1079,Ellen King Ware,1886,Ellen K Goodwin,Transactions of the Cumberland and Westmorland Antiquarian and Archaeological Society,Transactions of the Cumberland and Westmorland Antiquarian and Archaeological Society,8,3194819,53396
286,Q108,Norah Jolliffe,1941,Norah Jolliffe,The Archaeological Journal,The Archaeological Journal,98,3179773,35704
287,Q1080,Anne Mannooch Welch,1902,Anne M Welch,Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,24,3064534,53236
288,Q1081,Agnes Grace Weld,1901,Agnes G Weld,Berks Bucks and Oxon Archaeological Journal,Berks Bucks and Oxon Archaeological Journal,7,3192573,47801
289,Q1082,Margery Katherine Welsh,1906,M K Welsh,Annual of the British School at Athens,Annual of the British School at Athens,11,3109996,45841
290,Q1083,Silvia Mary Welsh,1906,Silvia M Welsh,Journal of Hellenic Studies,Journal of Hellenic Studies,26,3144033,50241
291,Q1084,Alice Werner,1904,A Werner,Folklore,Folklore,15,3112729,8051
293,Q1084,Alice Werner,1904,A Werner,Folklore,Folklore,15,3112735,8051
294,Q1084,Alice Werner,1909,A Werner,Folklore,Folklore,20,3113152,8051
295,Q1084,Alice Werner,1899,A Werner,Folklore,Folklore,10,3112944,8051
296,Q1085,Jessie Laidlay Weston,1905,Jessie L Weston,Folklore,Folklore,16,3112777,48772
297,Q1085,Jessie Laidlay Weston,1907,Jessie L Weston,Folklore,Folklore,18,3113109,48772
298,Q1085,Jessie Laidlay Weston,1901,Jessie L Weston,Folklore,Folklore,12,3112605,48772
299,Q1085,Jessie Laidlay Weston,1906,Jessie L Weston,Folklore,Folklore,17,3113061,48772
300,Q1085,Jessie Laidlay Weston,1905,"Moses Gaster
                                                Jessie L Weston",Folklore,Folklore,16,3112796,48772
301,Q1087,Isabel Jane Alexander Wetherall,1900,"Wetherall,",Transactions of the East Hertfordshire Archaeological Society,Transactions of the East Hertfordshire Archaeological Society,1,3128080,53670
302,Q1088,Albina Lucy Cust Wherry,1908,Wherry,Proceedings of the Cambridge Antiquarian Society,Proceedings of the Cambridge Antiquarian Society,"12
                                        
                                        
                                            (1)",3199217,48856
303,Q1088,Albina Lucy Cust Wherry,1905,"Albinia Wherry
                                                N W Thomas",Folklore,Folklore,16,3112797,1004483
304,Q1088,Albina Lucy Cust Wherry,1905,Albinia Wherry,Folklore,Folklore,16,3112774,1004483
305,Q109,Katherine Maud Elisabeth Murray,1951,"K M E Murray
                                                J G PILMER",Sussex Notes and Queries,Sussex Notes and Queries,"13
                                        
                                        
                                            (7)",3127202,38857
307,Q109,Katherine Maud Elisabeth Murray,1936,K M E Murray,Archaeologia Cantiana,Archaeologia Cantiana,47,3062909,38857
308,Q109,Katherine Maud Elisabeth Murray,1960,K M E Murray,Sussex Notes and Queries,Sussex Notes and Queries,"15
                                        
                                        
                                            (5)",3127282,38857
309,Q109,Katherine Maud Elisabeth Murray,1956,"Arthur E Wilson
                                                J G Pilmer
                                                K M E Murray",Sussex Archaeological Collections,Sussex Archaeological Collections,94,3241923,38857
310,Q1090,Beatrix Albina Wherry,1905,Beatrix A Wherry,Folklore,Folklore,16,3112775,48857
311,Q1090,Beatrix Albina Wherry,1904,Beatrix A Wherry,Folklore,Folklore,15,3112744,48857
312,Q1091,Rachel Evelyn White,1898,Rachel Evelyn White,Journal of Hellenic Studies,Journal of Hellenic Studies,18,3143858,50195
313,Q1092,Miss Wickham,1902,Wickham,Transactions of the Devonshire Association,Transactions of the Devonshire Association,34,3147536,40842
314,Q1093,Jane Williams,NA,Jane Williams,Montgomeryshire Collections,Montgomeryshire Collections,4,3145392,46518
315,Q1093,Jane Williams,1870,Jane Williams,Archaeologia Cambrensis,Archaeologia Cambrensis,25,3051003,46518
320,Q1094,Charlotte Mary Wilson,1902,Arthur Wilson,Transactions of the Hampstead Antiquarian and Historical Society,Transactions of the Hampstead Antiquarian and Historical Society,[1902],3150361,13922
321,Q1094,Charlotte Mary Wilson,1902,Arthur Wilson,Transactions of the Hampstead Antiquarian and Historical Society,Transactions of the Hampstead Antiquarian and Historical Society,1902-3,3150396,13922
322,Q1095,Christina S. Wood,NA,Wood,History of the Berwickshire Naturalists' Club,History of the Berwickshire Naturalists' Club,11,3040871,47827
323,Q1096,Margaret E. Woodward,1899,M E Woodward,Journal of the Anthropological Institute,Journal of the Royal Anthropological Institute,"29
                                        
                                        
                                            (3/4)",3140698,54637
324,Q1099,Mary P. Perry,1921,Mary P Perry,The Archaeological Journal,The Archaeological Journal,78,3179478,44190
325,Q1099,Mary P. Perry,1924,Mary P Perry,Proceedings of the Somerset Archaeological and Natural History Society,Proceedings of the Somerset Archaeological and Natural History Society,70,3118083,44190
326,Q1099,Mary P. Perry,1924,Mary P Perry,Proceedings of the Somerset Archaeological and Natural History Society,Proceedings of the Somerset Archaeological and Natural History Society,70,3118276,44190
327,Q1101,Olwen Brogan,1940,"Olwen Brogan
                                                E Desforges",The Archaeological Journal,The Archaeological Journal,97,3179759,1004017
328,Q1101,Olwen Brogan,1935,Olwen Brogan,The Archaeological Journal,The Archaeological Journal,92,3179681,1004017
332,Q1109,Molly Cotton,1941,"Molly Aylwin Cotton
                                                Katherine M Richardson",Proceedings of the Prehistoric Society,Proceedings of the Prehistoric Society of East Anglia,7,3043334,33530
333,Q1109,Molly Cotton,1949,"Molly Aylwin Cotton
                                                Katherine M Richardson",The Archaeological Journal,The Archaeological Journal,106,3179880,33530
334,Q1109,Molly Cotton,1960,"Molly Aylwin Cotton
                                                Philip N Wood",Berks Bucks and Oxon Archaeological Journal,Berks Bucks and Oxon Archaeological Journal,58,3192097,33530
337,Q1109,Molly Cotton,1954,Molly Aylwin Cotton,The Archaeological Journal,The Archaeological Journal,111,3179946,33530
338,Q1109,Molly Cotton,1958,Molly Aylwin Cotton,Proceedings of the West Cornwall Field Club,Proceedings of the West Cornwall Field Club,"2
                                        
                                        
                                            (3)",3126043,33530
339,Q1109,Molly Cotton,1958,Molly Aylwin Cotton,Bulletin of the Société Jersiaise,Bulletin of the Société Jersiaise,"17
                                        
                                        
                                            (2)",3123545,33530
340,Q1109,Molly Cotton,1947,Molly Aylwin Cotton,Archaeologia,Archaeologia,92,3105546,33530
342,Q1109,Molly Cotton,1956,Molly Aylwin Cotton,Berks Bucks and Oxon Archaeological Journal,Berks Bucks and Oxon Archaeological Journal,55,3192046,33530
346,Q1109,Molly Cotton,1956,Molly Aylwin Cotton,Berks Bucks and Oxon Archaeological Journal,Berks Bucks and Oxon Archaeological Journal,55,3192045,33530
353,Q1112,Margaret Envys Wood,1949,Margaret E Wood,Journal of the British Archaeological Association,Journal of the British Archaeological Association,12,3097804,25155
356,Q1112,Margaret Envys Wood,1952,Margaret E Wood,Lincolnshire Historian,Lincolnshire Historian,10,3125694,25155
357,Q1112,Margaret Envys Wood,1956,Margaret E Wood,Annual Meeting Standing Conference for Local History,Annual Meeting Standing Conference for Local History,8,3126875,25155
359,Q1112,Margaret Envys Wood,1951,Margaret E Wood,Lincolnshire Historian,Lincolnshire Historian,7,3125716,25155
361,Q1112,Margaret Envys Wood,1935,Margaret E Wood,The Archaeological Journal,The Archaeological Journal,92,3179688,25155
363,Q1112,Margaret Envys Wood,1951,Margaret E Wood,Sussex Notes and Queries,Sussex Notes and Queries,"13
                                        
                                        
                                            (6)",3127200,25155
364,Q1112,Margaret Envys Wood,1946,"Alfred W Clapham
                                                Alexander Hamilton Thompson
                                                Margaret E Wood
                                                E A R Rahbula
                                                Margaret Whinney
                                                E Clive Rouse",The Archaeological Journal,The Archaeological Journal,103,3179844,25155
365,Q1112,Margaret Envys Wood,1946,"Francis W F Hill
                                                Margaret E Wood
                                                Alexander Hamilton Thompson
                                                Bruce Dickins
                                                F T Baker
                                                G G C Dunning",The Archaeological Journal,The Archaeological Journal,103,3179842,25155
366,Q1112,Margaret Envys Wood,1951,Margaret E Wood,Lincolnshire Historian,Lincolnshire Historian,7,3125717,25155
367,Q1112,Margaret Envys Wood,1951,Margaret E Wood,Transactions of the Newbury and District Field Club,Transactions of the Newbury and District Field Club,"10
                                        
                                        
                                            (1)",3121234,25155
368,Q1112,Margaret Envys Wood,1951,Margaret E Wood,Lincolnshire Historian,Lincolnshire Historian,7,3125718,25155
369,Q1114,Helen O'Neil,1958,Helen E O'Neil,Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,77,3064182,34367
370,Q1114,Helen O'Neil,1959,Helen E O'Neil,Oxoniensia,Oxoniensia,24,3032073,34367
371,Q1114,Helen O'Neil,1958,"R C Baldwyn
                                                Helen E O'Neil",Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,77,3064178,34367
373,Q1114,Helen O'Neil,1958,Helen E O'Neil,Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,77,3064187,34367
375,Q1114,Helen O'Neil,1955,Helen E O'Neil,Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,74,3064151,34367
380,Q1114,Helen O'Neil,1957,Helen E O'Neil,Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,76,3064172,34367
384,Q1114,Helen O'Neil,1949,Helen E O'Neil,Proceedings of the Society of Antiquaries of London,Proceedings of the Society of Antiquaries of London,29,3005714,34367
385,Q1114,Helen O'Neil,1957,Helen E O'Neil,Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,76,3064169,34367
386,Q1114,Helen O'Neil,1956,Helen E O'Neil,Transactions of the Worcestershire Archaeological Society,Transactions of the Worcestershire Archaeological Society,33,3028882,34367
389,Q1114,Helen O'Neil,1960,Helen E O'Neil,Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,79,3064203,34367
391,Q1114,Helen O'Neil,1960,"Helen E O'Neil
                                                Leslie V Grinsell",Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,"79
                                        
                                        
                                            (1)",3064209,34367
393,Q1114,Helen O'Neil,1956,Helen E O'Neil,Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,75,3064159,34367
399,Q1114,Helen O'Neil,1960,Helen E O'Neil,Proceedings of the Cotteswold Naturalists Field Club,Proceedings of the Cotteswold Naturalists Field Club,"33
                                        
                                        
                                            (4)",3117155,34367
400,Q1114,Helen O'Neil,1958,"Helen E O'Neil
                                                Jocelyn M C Toynbee",Journal of Roman Studies,Journal of Roman Studies,58,3125520,34367
403,Q1114,Helen O'Neil,1952,"Bryan H S J O'Neil
                                                Helen E O'Neil",The Archaeological Journal,The Archaeological Journal,109,3179917,34367
404,Q1114,Helen O'Neil,1945,Helen E O'Neil,The Archaeological Journal,The Archaeological Journal,102,3179826,34367
406,Q1114,Helen O'Neil,1952,Helen E O'Neil,Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,72,3064126,34367
407,Q1114,Helen O'Neil,1955,Helen E O'Neil,Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,74,3064152,34367
408,Q1114,Helen O'Neil,1959,"Helen E O'Neil
                                                Andrew D Saunders",Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,78,3064198,34367
411,Q1115,Florence Margaret Patchett,1953,"V Russell
                                                Florence M Patchett",Proceedings of the West Cornwall Field Club,Proceedings of the West Cornwall Field Club,"1
                                        
                                        
                                            (2)",3126007,25060
